name,zip,title,specialties,price
Chris Chaplin,97206.0,"ClinicalSocialWork/Therapist,LCSW",,$20-$120
Miranda Powell,97206.0,"ClinicalSocialWork/Therapist,LCSW",  Autism   TraumaandPTSD   ADHD  ,$150-$200
Heather Washburn,97206.0,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   TraumaandPTSD   Depression  ,$150-$230
Katie Borofka,97206.0,"ClinicalSocialWork/Therapist,MPH,LCSW",  SexTherapy   RelationshipIssues   Transgender  ,$100-$200
Revae Hackett,97206.0,"LicensedProfessionalCounselor,LPC",  TraumaandPTSD   Anxiety   Women'sIssues  ,$140+
Erin Fanshier,97214.0,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   DomesticViolence   SexualAbuse  ,Upto$100
Alex Sauer,97213.0,"LicensedProfessionalCounselor,MA,JD,LPC",  Depression   Anxiety   TraumaandPTSD  ,$70-$140
"Healing Tides Counseling, LLC",97215.0,"ClinicalSocialWork/Therapist,LCSW,CADCIII",  TraumaandPTSD   MoodDisorders   DualDiagnosis  ,Upto$180
Pilar Hernandez-Wolfe,97209.0,"Marriage&FamilyTherapist,PhD,LMFT,LPC",  Anxiety   TraumaandPTSD   SexualAbuse  ,$160-$200
Kimberly Christensen,97209.0,"Marriage&FamilyTherapist,PhD,LMFT",  RelationshipIssues   Codependency   Women'sIssues  ,$150-$185
Emilee Herinckx,97209.0,"Marriage&FamilyTherapistIntern,MA",  RelationshipIssues   MaritalandPremarital   LifeTransitions  ,Upto$150
Built for Victory,97209.0,"MA,PhD",  LifeCoaching   ChronicIllness   Women'sIssues  ,$38-$82
Drew Smith Art Therapist,97209.0,"LicensedProfessionalCounselor,LCAT,LPC",  Stress   Anxiety   Depression  ,$160-$190
Alexis Wong,97209.0,"LicensedProfessionalCounselor,MS,LPC,NCC",  EatingDisorders   Anxiety   Depression  ,$140+
Chanda V Haynes,97209.0,"LicensedProfessionalCounselor,LPC,ACS,LMHC",  Anxiety   Stress   AngerManagement  ,$130-$160
Lucy Sherman,97209.0,"LPCIntern,MS,NCC,CRC",  Anxiety   TraumaandPTSD   SelfEsteem  ,$75-$95
Hannah Frazee,97209.0,PA,  MedicationManagement  ,PayBy:
John Lenkin,97209.0,"LPCIntern,SEP", ,$25-$70
Anne Harris,97209.0,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   Addiction   Anxiety  ,$160
Lisa Todd,97209.0,"Marriage&FamilyTherapist,LMFT", ,$175+
Jeffrey Post-Holmberg,97209.0,"LicensedProfessionalCounselor,LPC",  Depression   RelationshipIssues   TraumaandPTSD  ,$115-$160
Gary Neil Reiss,97209.0,"ClinicalSocialWork/Therapist,PhD,,LCSW",  TraumaandPTSD   RelationshipIssues   SexTherapy  ,$75-$150
Renee Mahin,97209.0,"ClinicalSocialWork/Therapist,LCSW",  RelationshipIssues   ChildorAdolescent   CopingSkills  ,$40-$100
Kevin Jones,97209.0,"LicensedProfessionalCounselor,PhD,LCSW",  Depression   Anxiety   LifeTransitions  ,$120-$150
Jordyn Pasiak,97209.0,"LPCIntern,MA,LPC-I",  Adoption   CopingSkills   TraumaandPTSD  ,$10-$75
Rebecca Putna,97209.0,"LicensedProfessionalCounselor,LPC",  Anxiety   Depression   RelationshipIssues  ,$120-$140
Bob Linhares,97209.0,"Psychologist,PhD",  SelfEsteem   RelationshipIssues   Anxiety  ,$150-$180
"fresh ideas, inc.",97209.0,"Marriage&FamilyTherapist,PhD,LMFT",  LifeCoaching   RelationshipIssues   Parenting  ,$300-$600
Gia Buckberg,97209.0,"ClinicalSocialWork/Therapist,MSW,LCSW",  LifeCoaching   LifeTransitions   MoodDisorders  ,$100-$125
Myra Bazell,97209.0,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   CopingSkills   LifeCoaching  ,$120
Stacey Vallas,97209.0,"LPCIntern,MS,NCC",  Anxiety   Depression   RelationshipIssues  ,$70-$95
Zoë Presley,97209.0,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   Depression   RelationshipIssues  ,$130
Mariah Wyatt,97209.0,Pre-LicensedProfessional,  Anxiety   MoodDisorders   SelfEsteem  ,$50-$130
Nikki Frederick,97209.0,"Psychologist,PhD",  RelationshipIssues   Depression   Anxiety  ,$165
Ramon Nava,97209.0,FNP-BC,  Depression   Anxiety   ADHD  ,PayBy:
Nadejda Razi - Robertson,97209.0,"ClinicalSocialWork/Therapist,PhD,LCSW",  LifeTransitions   LifeCoaching   Grief  ,$200+
Sonja Straub,97209.0,"Psychologist,PhD,DiplPw",,$130-$160
Lesley Smith,97209.0,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   EmotionalDisturbance   LifeTransitions  ,$90-$110
Eleni Lazarou,97209.0,"ClinicalSocialWork/Therapist,LCSW",  DomesticViolence   SexualAbuse   TraumaandPTSD  ,$130-$160
Willa Schneberg,97209.0,"ClinicalSocialWork/Therapist,LCSW", ,$75-$170
Beverley Duke-Young,97209.0,"Marriage&FamilyTherapist,LMFT,CADCIII",  RelationshipIssues   Anxiety   CopingSkills  ,$90-$140
Matt Newey,97209.0,"LicensedProfessionalCounselor,MA,LPC",  Depression   Anxiety   ChildorAdolescent  ,$90-$150
Matthew David Lovell,97209.0,"Marriage&FamilyTherapist,MA,LMFT", ,$90-$120
Rivers Way Community Clinic,97209.0,"ClinicalSocialWork/Therapist,LCSW,PhD",  Depression   Divorce   FamilyConflict  ,$5-$100
Julie Finnell,97209.0,"LPCIntern,MA",  Depression   CopingSkills   SelfEsteem  ,$95-$125
Embodied Life Therapy Center,97209.0,"ClinicalSocialWork/Therapist,LCSW",  RelationshipIssues   LifeTransitions   TraumaandPTSD  ,$170-$200
Dr. Tom Murray Certified Sex Therapist,97209.0,"Marriage&FamilyTherapist,PhD,LMFT",  SexTherapy   RelationshipIssues   Anxiety  ,$140-$240
Elisa Lewis,97209.0,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   ChronicIllness   Depression  ,$125-$150
Lee Scher,97209.0,"LicensedProfessionalCounselor,MA,LPC",  TraumaandPTSD   SexualAbuse   Anxiety  ,$115-$135
Thomas Joseph Doherty,97209.0,"Psychologist,PsyD",  RelationshipIssues   Men'sIssues   Women'sIssues  ,$80-$160
Dave Lowe,97209.0,"LicensedProfessionalCounselor,MA,LPC",  MaritalandPremarital   RelationshipIssues   Men'sIssues  ,$120-$140
Roxanne Davis,97209.0,"LicensedProfessionalCounselor,LPC,CADC-I",  Anxiety   TraumaandPTSD   Depression  ,Upto$150
"Fran Miller, Ph.D.",97209.0,"Psychologist,PhD",  Anxiety   Depression   EmotionalDisturbance  ,$90-$210
Thrive West Counseling & Consulting,97209.0,"LPC,NCC,BC-TMH",  Anxiety   TraumaandPTSD   CareerCounseling  ,$100-$209
Greg Robillard,97209.0,"Marriage&FamilyTherapistAssociate,LMFTA,LMFT-i",  Anxiety   RelationshipIssues   TraumaandPTSD  ,$130-$140
Tara Lee Gregory,97209.0,"MSN-HA,FNP-BC",  Depression   Anxiety   EatingDisorders  ,AcceptedInsurancePlans
Michael D. Wade,97266.0,"PastoralCounselor/Therapist,PhD",  Anxiety   AngerManagement   RelationshipIssues  ,$100+
"Kathy J. Marshack, Ph.D.",97213.0,"Psychologist,PhD",  FamilyConflict   Asperger'sSyndrome   Depression  ,$160-$320
Emily Beloof,97211.0,"Marriage&FamilyTherapistIntern,MA,MFT,LLC","  Women'sIssues   Pregnancy,Prenatal,Postpartum   MaritalandPremarital  ",$125-$175
Dena L Shehab,97210.0,"Psychologist,PsyD",  Depression   Anxiety   Infertility  ,$130-$150
Walter Charles (Chuck) Bender,98660.0,"Counselor,MS,LMHC",  Depression   RelationshipIssues   Anxiety  ,$90-$130
Connections First LLC,97210.0,ClinicalSocialWork/Therapist,  TraumaandPTSD   RelationshipIssues   Anxiety  ,$165-$180
Michelle Lee Weldon,80218.0,"LicensedProfessionalCounselor,LPC,ERYT,CNSF",  LifeCoaching   Anxiety   RelationshipIssues  ,$250-$350
Jasmine Cejna (She_Her),98665.0,"Counselor,LMHC,LPC",  Addiction   EatingDisorders   RelationshipIssues  ,$110-$155
Whole Life Coaching and Consulting,97702.0,"PCC,CDWF,CDTLF",  LifeTransitions   CareerCounseling   LifeCoaching  ,$150
Aziz Gazipura,97218.0,"Psychologist,PsyD",  Anxiety  ,PayBy:
Magda Permut,97239.0,"Psychologist,PhD",  TraumaandPTSD   Addiction   RelationshipIssues  ,$140-$180
Tera Hoffman,97210.0,"Psychologist,PhD","  Women'sIssues   RelationshipIssues   Pregnancy,Prenatal,Postpartum  ",$150-$230
Danielle Lasusa,97215.0,"PhD,LLC",  LifeCoaching   Anxiety   LifeTransitions  ,PayBy:
Teresa Anne Conlan,96768.0,"ClinicalSocialWork/Therapist,MSW,LCSW",  AngerManagement   TraumaandPTSD   Women'sIssues  ,$80-$150
Connie Kim-Gervey,97068.0,"LPCIntern,PhD,MEd",  RacialIdentity   Depression   Anxiety  ,$125+
Angel's Marriage Counseling,98663.0,"Marriage&FamilyTherapist,MS,LMFT",  MaritalandPremarital   RelationshipIssues   Infidelity  ,$140-$180
Heidi Swartzmiller,97215.0,"Marriage&FamilyTherapistIntern,MA","  SexTherapy   Spirituality   Pregnancy,Prenatal,Postpartum  ",$80-$120
David Todd,12561.0,"Coach,MAT",  RelationshipIssues   LifeCoaching   Men'sIssues  ,$150-$275
Allison Berl,97217.0,"LPCIntern,MA,LPC-I,NCC",  Anxiety   SelfEsteem   Codependency  ,$100-$150
Sophia Dyer,97210.0,"Marriage&FamilyTherapist,LMFT",  RelationshipIssues   MaritalandPremarital   FamilyConflict  ,$220
Jacquelyn Ekern,97756.0,"LicensedProfessionalCounselor,MS,LPC",  Anxiety   Depression   CopingSkills  ,$160-$175
W. Lou Roberts,97401.0,"Marriage&FamilyTherapistIntern,MEd,QMHP,CADCI,CTP",  Addiction   TraumaandPTSD   CopingSkills  ,$60-$180
Melissa Wijetunga,97218.0,"LPCIntern,MA,QMHP",  Anxiety   TraumaandPTSD   LifeTransitions  ,$100
Sheila Walty,97210.0,"ClinicalSocialWork/Therapist,LCSW,PPC",  RelationshipIssues   LifeTransitions   MaritalandPremarital  ,$160-$200
Daniel Combs,97209.0,"Psychologist,PsyD",  Anxiety   Depression   ChildorAdolescent  ,$150-$200
"Jennifer Linnman, PhD, LCSW, LLC",97209.0,"ClinicalSocialWork/Therapist,PhD,LCSW",  TraumaandPTSD   MoodDisorders   ChildorAdolescent  ,$185-$250
Aya Fujisaki,97209.0,"LicensedProfessionalCounselor,PhD,LPC",  TraumaandPTSD   Depression   MaritalandPremarital  ,$150-$180
Elisabeth Rice,97209.0,"ClinicalSocialWork/Therapist,LCSW",  Grief   MoodDisorders   SubstanceUse  ,$90-$160
Kristen Tryniszewski,97209.0,"LicensedProfessionalCounselor,MS,LPC",  Anxiety   CopingSkills   LifeTransitions  ,$100-$150
Pearl District Counseling,97209.0,"ClinicalSocialWork/Therapist,MSSW,LCSW",  Depression   Divorce   ChildorAdolescent  ,SlidingScale:Yes
Christie Hawkes,97209.0,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   MoodDisorders   TraumaandPTSD  ,$85-$185
Paula Fitzgerald,97209.0,"Marriage&FamilyTherapist,MA,LMFT",  TraumaandPTSD   MoodDisorders  ,PayBy:
Sasha Strong,97215.0,"LicensedProfessionalCounselor,MA,PhD,LPC",  Non-Binary/GenderqueerIssues   Transgender   BipolarDisorder  ,$100-$200
Carrie Holloran,97212.0,"LicensedProfessionalCounselor,MA,LPC,NCC",  TraumaandPTSD   Anxiety   Depression  ,$120-$175
Zoe M. Crawford,97210.0,"ClinicalSocialWork/Therapist,LCSW",  MoodDisorders   Addiction   FamilyConflict  ,$150-$180
April Crofut,97213.0,MD, ,PayBy:
Anna Schaum,97210.0,"LicensedProfessionalCounselor,MA,LPC,TEP",  LifeCoaching   RelationshipIssues   Stress  ,$150-$180
Ty Roberson,97217.0,"ClinicalSocialWork/Therapist,LCSW,CADC-1",  Men'sIssues   Anxiety   Depression  ,$80-$120
Krissy Mulpeter- Couples Therapy,97401.0,"Marriage&FamilyTherapistIntern,MS,LMFT-I",  RelationshipIssues   Infidelity   SexTherapy  ,$100-$200
Johanna Borkan,97217.0,"ClinicalSocialWork/Therapist,LCSW",  SelfEsteem   Anxiety   Depression  ,SlidingScale:Yes
Deborah Nichols,97229.0,"LicensedProfessionalCounselor,MS,LPC,NCC",  Women'sIssues   Anxiety   TraumaandPTSD  ,$150-$200
Caroline Sabi,97210.0,"LicensedProfessionalCounselor,MA,LPC",  RelationshipIssues   Anxiety   TraumaandPTSD  ,$150-$175
Adam Heifetz,97210.0,"Counselor,PhD,MA",  Men'sIssues   RelationshipIssues   Parenting  ,Upto$160
Kate Nelson-Armstrong,97210.0,"Marriage&FamilyTherapistIntern,MA,CADCII",  Parenting   MaritalandPremarital   LifeTransitions  ,$80-$100
Kimberly Woodworth,97210.0,"LPCIntern,MS,LPC-I,NCC",  MoodDisorders   SelfEsteem   Anxiety  ,$80-$100
Karen Pomerantz,97210.0,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Depression   TraumaandPTSD  ,$160+
Laura Rubiales,97210.0,"ND,LAC,MSOM",  Depression   Anxiety   TraumaandPTSD  ,AcceptedInsurancePlans
Erik Patterson,97210.0,"LPCIntern,MA",  LifeTransitions   SuicidalIdeation   SelfEsteem  ,$100-$130
Bob Dobres,97210.0,"ClinicalSocialWork/Therapist,MSW,LCSW",  RelationshipIssues   Depression   Anxiety  ,SlidingScale:Yes
Gil Winkelman ND,97210.0,"ND,MA",  ChronicIllness   Anxiety   TraumaticBrainInjury  ,$85-$350
Jorjan Parker,97210.0,"ClinicalSocialWork/Therapist,MSW,LCSW",  TraumaandPTSD   RelationshipIssues   Stress  ,$145+
G Joji Yoshimura,97210.0,"Psychologist,PhD",  LifeCoaching   Stress  ,$170-$200
Shardé Werth,97210.0,"LPCIntern,MS",  SelfEsteem   RelationshipIssues   Women'sIssues  ,$80-$110
Stephen Scherr Ph.D.,97210.0,"Psychologist,PhD",  Depression   Anxiety   TraumaandPTSD  ,$180-$225
Roger D. Carlson,97210.0,"Psychologist,PhD,MDiv,CCH,CST,ABSACS",  SexTherapy   Bisexual   Gay  ,$240+
Four Directions Counseling Ctr. PC,98684.0,"ClinicalSocialWork/Therapist,LICSW,MS",  ADHD   Anxiety   MaritalandPremarital  ,$60-$80
Heather DeVore,97212.0,"LicensedProfessionalCounselor,LPC",  EatingDisorders  ,$140+
Jonathan Erickson Phd - Life Coach,,"PhD,ACC,RYT",  LifeCoaching  ,$60-$120
Ryan Zakovics,97214.0,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   Depression   RelationshipIssues  ,$125-$175
Adry Snorradottir Clark,97361.0,"Counselor,PhD",  CareerCounseling   LifeTransitions  ,$120
Devin Jones,97225.0,"LicensedProfessionalCounselor,MS,NCC,LPC",  Depression   Anxiety   LifeCoaching  ,$125-$130
MacKensie Keiner,97124.0,"Pre-LicensedProfessional,MSW,CSWA,QMHP",  EatingDisorders   Anxiety   Obsessive-Compulsive(OCD)  ,$75-$120
Judy Marantz-Herzberg,97214.0,"ClinicalSocialWork/Therapist,MSW,LCSW",  ChildorAdolescent   Anxiety   SchoolIssues  ,$60-$80
Debra Carriere,97330.0,"Psychologist,PhD",  RelationshipIssues   Anxiety   Depression  ,PayBy:
Tony Daltoso,98660.0,"Counselor,LMHC",  EmotionalDisturbance   RelationshipIssues   LifeTransitions  ,$160-$200
Jesse Johnson,97702.0,"LicensedProfessionalCounselor,MA,LPC",  LifeTransitions   Parenting   Men'sIssues  ,$140
Anna Gavrishova,98660.0,"Counselor,LMHC",  Anxiety   Depression   TraumaandPTSD  ,$120-$180
Bogdan B. Makartchuk,97227.0,ND,  Anxiety   Depression   ChronicIllness  ,$95-$195
Sarah Bower Ho,97232.0,"Marriage&FamilyTherapistIntern,MA,MFTI,LPCI","  RelationshipIssues   CopingSkills   Pregnancy,Prenatal,Postpartum  ",$80-$100
Aaron P Miller,97214.0,"Psychologist,PsyD",  LifeTransitions   ChildorAdolescent   TraumaandPTSD  ,$200+
Donna Keehn,92130.0,"Marriage&FamilyTherapist,LMFT,SAP,CISM",,AcceptedInsurancePlans
Lisette Heidtke,97212.0,"LPCIntern,MA,QMHP",  Anxiety   Depression   SelfEsteem  ,SlidingScale:Yes
Theresa Carmody,97219.0,"Marriage&FamilyTherapist,LMFT",  MoodDisorders   RelationshipIssues   LifeTransitions  ,SlidingScale:Yes
Ann Marie Miner,97214.0,"Psychologist,PsyD","  Pregnancy,Prenatal,Postpartum   RelationshipIssues   SelfEsteem  ",$160-$180
Haley Tursi Jones,97210.0,"LPCIntern,LPC-I,NCC",  EatingDisorders   TraumaandPTSD   Transgender  ,$110-$140
Kathleen I Woodside,97210.0,"Psychologist,PhD",  TraumaandPTSD   Anxiety   Depression  ,$165-$220
Kathleen Polscer,97210.0,"LicensedProfessionalCounselor,MS,LPC",  LifeCoaching   RelationshipIssues   PeerRelationships  ,PayBy:
Rhena Miller,97210.0,"ClinicalSocialWork/Therapist,MSW,LCSW",  Anxiety   TraumaandPTSD   RacialIdentity  ,$160-$190
Rebecca Bell-Gurwitz,97210.0,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   EatingDisorders   CopingSkills  ,$80-$200
Johanna Borkan,97210.0,"ClinicalSocialWork/Therapist,LCSW",  SelfEsteem   Anxiety   Depression  ,SlidingScale:Yes
Angela Kenward - Health Counseling,97210.0,"ClinicalSocialWork/Therapist,LCSW",  WeightLoss   BehavioralIssues   CopingSkills  ,$70-$100
Liz Gregory,97221.0,"Marriage&FamilyTherapist,MA,LMFT,RPT-S",  ChildorAdolescent   Parenting   FamilyConflict  ,$160-$190
Chynna Springer,98660.0,"Counselor,MA,LMHC,LPC,CADCI",  Anxiety   DomesticAbuse   LifeTransitions  ,$60-$120
Abby Tuttle-Shamblin,97401.0,"Marriage&FamilyTherapist,MEd,LMFT","  Pregnancy,Prenatal,Postpartum   RelationshipIssues   ChildorAdolescent  ",$100-$150
Heather Beth Talbot,97214.0,"Pre-LicensedProfessional,MA,LPCInt",  RelationshipIssues   LifeTransitions   Spirituality  ,$130-$160
Heather Leilani Simpson,97214.0,"Marriage&FamilyTherapistIntern,MA,LMFT-I",  RelationshipIssues   SexTherapy   RacialIdentity  ,$100-$150
Danae Merrill,97211.0,"LPCIntern,MS,CRC,NCC",  Depression   Anxiety   RelationshipIssues  ,$125+
Sense of Self PDX,97211.0,"LicensedProfessionalCounselor,MS,CRC,LPC",  RelationshipIssues   SelfEsteem   Anxiety  ,$50-$90
J. Rene' Tucker,97211.0,"ClinicalSocialWork/Therapist,MSW,LCSW",  TraumaandPTSD   CopingSkills   Depression  ,$180
Jordana Krueger-Toscher,97211.0,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Infertility   LifeTransitions  ,$100-$190
Tamara Ellis,97211.0,"Marriage&FamilyTherapist,PhD,MFT",  RelationshipIssues   Divorce   FamilyConflict  ,$175-$200
Colleen Moloney,97211.0,"ClinicalSocialWork/Therapist,LCSW",  MaritalandPremarital   LifeTransitions   RelationshipIssues  ,$165-$330
Oxsana Stenersen,97211.0,"ClinicalSocialWork/Therapist,LCSW,LICSW,CADC",  Anxiety   TraumaandPTSD   Addiction  ,$120-$170
Katja Biesanz,97211.0,"LicensedProfessionalCounselor,LPC",  TraumaandPTSD   Anxiety   Spirituality  ,$95-$175
Jake Hamilton,97211.0,"ND,MS",  ADHD   BipolarDisorder   Depression  ,$150+
Bre Copeland,97211.0,"LicensedProfessionalCounselor,MA,LPC",  TraumaandPTSD   Grief   Women'sIssues  ,$85
Rivka Sidelsky,97211.0,"LicensedProfessionalCounselor,LPC",  Anxiety   Depression   Transgender  ,$150+
Barbara Lauer,97211.0,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   Parenting   Spirituality  ,$90-$145
Carrie Farrell,97211.0,"LPCIntern,MA",  Anxiety   ChronicIllness   RelationshipIssues  ,$125-$145
Elizabeth Price,97211.0,"Counselor,MA,QMHP",  Asperger'sSyndrome   SexTherapy   Transgender  ,$150-$180
Vieve Pritchard,97211.0,"LicensedProfessionalCounselor,MA,LPC,ATR",  Anxiety   SelfEsteem   EatingDisorders  ,$150-$200
Casey Campbell,97211.0,"LicensedProfessionalCounselor,MS,CRC,LPC",  Anxiety   Depression   Stress  ,$140
Arcturus Counseling,97211.0,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Depression   SuicidalIdeation  ,$85+
Ascent Counseling LLC,97211.0,"Marriage&FamilyTherapist,MA,LMFT",  ChildorAdolescent   ADHD   Depression  ,$130-$160
Wren Christine Anderson,97211.0,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   Depression   SubstanceUse  ,Upto$120
Emily Adler,97211.0,"ClinicalSocialWork/Therapist,LCSW",  Depression   Anxiety   TraumaandPTSD  ,$50-$120
"Shannon Glade, MFT, LLC",97211.0,"Marriage&FamilyTherapistIntern,MA,QMHP",  Anxiety   RelationshipIssues   LifeTransitions  ,$90-$110
Marlèn S. Conrad,97211.0,"ClinicalSocialWork/Therapist,MSW,LCSW,WSC",  Depression   Anxiety   Spirituality  ,$100-$165
David Ixtlahuac,97211.0,"Marriage&FamilyTherapist,MA,LMFT",  TraumaandPTSD   EatingDisorders   RelationshipIssues  ,$150-$175
Lauren Summer,97211.0,"LicensedProfessionalCounselor,MA,LPC",  TraumaandPTSD   Obsessive-Compulsive(OCD)   Men'sIssues  ,$80-$110
Meghan Opbroek,97211.0,"LPCIntern,MS",  TraumaandPTSD   Depression   Anxiety  ,$100-$160
Roxana Alas,97211.0,"ClinicalSocialWork/Therapist,LCSW",  Depression   Anxiety   TraumaandPTSD  ,$100-$150
Will Holloway,97211.0,"LicensedProfessionalCounselor,MA,LCAT",  Anxiety   Depression   RelationshipIssues  ,$175-$200
Hazel Hamann,97211.0,"ClinicalSocialWork/Therapist,MSW,LCSW",  Transgender   Gay   Lesbian  ,$150-$240
Dacia Fusaro,97211.0,"ClinicalSocialWork/Therapist,LCSW,EMDR",  TraumaandPTSD   Grief   EatingDisorders  ,$125-$175
"Dr. Jennifer L. Bearse, PsyD, LLC",98661.0,"Psychologist,PsyD",  Anxiety   Depression   Grief  ,$150-$230
Carrie Farrell,98662.0,"Counselor,LPC",  SportsPerformance   ChronicPain   ChildorAdolescent  ,$100-$125
Katherine Kneupper,97232.0,"ClinicalSocialWork/Therapist,LCSW,CDDONA",  ChildorAdolescent   Parenting   Anxiety  ,$100
Keith Dempsey,97232.0,"LicensedProfessionalCounselor,PhD,LPC", ,$120-$150
Jenna LeJeune,97227.0,"Psychologist,PhD",  RelationshipIssues   Stress   Depression  ,$250
Emily Bilbao,97227.0,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   MoodDisorders   RelationshipIssues  ,$100-$225
Mary Thornburg Krug,97232.0,"LicensedProfessionalCounselor,MS,LPC",  RelationshipIssues   Anxiety   Grief  ,$95
Larry Venaska,97212.0,"ClinicalSocialWork/Therapist,LCSW",  RelationshipIssues   Addiction   TraumaandPTSD  ,$100-$150
The PATH Center,97212.0,"ClinicalSocialWork/Therapist,LCSW,PhD,LPC,QMHP",  Anxiety   Stress   TraumaandPTSD  ,$90-$185
Valinda Harlan Couples Relationship Sexual Wellness,98685.0,"Counselor,LMHC,LPC,NCC",  MaritalandPremarital   SexTherapy   RelationshipIssues  ,$165+
Laura Evans,98660.0,"Psychologist,PsyD","  ChildorAdolescent   Parenting   Pregnancy,Prenatal,Postpartum  ",$125+
Monica Provence,97218.0,"Marriage&FamilyTherapist,MA,LMFT",  Transgender   Lesbian   Bisexual  ,$125-$150
Jenna Abernathy,97232.0,"Counselor,MA,LPC,CHT,LMT",  Anxiety   RelationshipIssues   Spirituality  ,$125-$160
Trinity Toft,97214.0,"ClinicalSocialWork/Therapist,LCSW","  Pregnancy,Prenatal,Postpartum   Women'sIssues   TraumaandPTSD  ",PayBy:
Therese Long,97213.0,"Marriage&FamilyTherapist,LMFT",  Anxiety   Depression   Grief  ,$150+
Flourish Counseling and Wellness Center,97220.0,"Pre-LicensedProfessional,MSW,CSWA","  IntellectualDisability   BehavioralIssues   Pregnancy,Prenatal,Postpartum  ",SlidingScale:Yes
